2	0.328	6.25
3	4.903	5.132
1	4.299	5.545
2	0.33	6.25
3	4.897	5.225
1	4.288	5.605
2	0.331	6.249
3	4.889	5.324
1	4.276	5.668
3	4.881	5.427
2	0.33	6.25
1	4.263	5.739
2	0.327	6.249
3	4.881	5.535
1	4.254	5.817
3	4.881	5.646
2	0.324	6.25
1	4.24	5.896
2	0.321	6.25
3	4.881	5.763
1	4.227	5.979
3	4.881	5.763
2	0.318	6.25
1	4.214	6.064
3	4.876	5.957
2	0.316	6.252
1	4.198	6.152
3	4.876	5.957
2	0.315	6.253
1	4.183	6.239
3	4.875	6.162
2	0.315	6.254
1	4.164	6.325
2	0.315	6.255
3	4.895	6.295
1	4.148	6.415
2	0.315	6.256
3	4.911	6.43
1	4.132	6.505
3	4.909	6.568
2	0.314	6.257
1	4.122	6.608
3	4.909	6.568
2	0.311	6.257
1	4.106	6.698
2	0.309	6.258
3	4.903	6.778
1	4.088	6.787
2	0.306	6.258
3	4.886	6.92
1	4.069	6.873
2	0.305	6.257
3	4.862	7.062
1	4.047	6.963
2	0.305	6.257
3	4.822	7.214
1	4.026	7.05
2	0.306	6.258
3	4.79	7.359
1	4.003	7.136
3	4.753	7.501
2	0.306	6.258
1	3.971	7.212
2	0.306	6.258
3	4.716	7.634
1	3.939	7.288
2	0.306	6.258
3	4.677	7.755
1	3.904	7.36
3	4.628	7.873
2	0.306	6.257
1	3.867	7.435
2	0.304	6.257
3	4.589	7.983
1	3.823	7.506
2	0.305	6.257
3	4.527	8.1
1	3.778	7.573
2	0.305	6.258
3	4.465	8.214
1	3.737	7.641
2	0.308	6.26
3	4.407	8.319
1	3.69	7.704
3	4.371	8.382
2	0.309	6.258
1	3.644	7.76
2	0.309	6.259
3	4.3	8.49
1	3.593	7.812
2	0.308	6.259
3	4.225	8.596
1	3.54	7.855
3	4.136	8.684
2	0.307	6.26
1	3.483	7.895
2	0.309	6.26
3	4.046	8.764
1	3.426	7.933
2	0.312	6.26
3	3.951	8.84
1	3.366	7.962
2	0.312	6.261
3	3.842	8.91
1	3.301	7.984
2	0.311	6.261
3	3.728	8.974
1	3.233	8.006
2	0.311	6.261
3	3.608	9.028
1	3.166	8.023
2	0.316	6.261
3	3.539	9.018
1	3.096	8.033
2	0.318	6.256
3	3.417	9.049
1	3.027	8.038
2	0.32	6.254
3	3.349	9.045
1	2.957	8.04
3	3.226	9.066
2	0.321	6.252
2	0.323	6.252
3	3.097	9.077
1	2.89	8.038
1	2.822	8.031
2	0.324	6.249
3	2.965	9.084
1	2.756	8.017
2	0.329	6.247
3	2.834	9.076
1	2.683	7.982
2	0.333	6.245
3	2.775	9.046
1	2.613	7.962
2	0.335	6.245
3	2.648	9.02
1	2.547	7.941
2	0.336	6.245
3	2.524	8.987
1	2.484	7.917
2	0.336	6.246
3	2.407	8.943
1	2.427	7.886
2	0.337	6.247
3	2.301	8.874
1	2.37	7.853
2	0.336	6.246
3	2.191	8.805
1	2.316	7.812
2	0.337	6.245
3	2.081	8.731
2	0.339	6.245
3	1.974	8.655
1	2.316	7.812
1	2.255	7.752
2	0.327	6.242
3	1.868	8.576
1	2.219	7.704
2	0.321	6.243
3	1.774	8.493
1	2.186	7.646
2	0.32	6.24
3	1.671	8.409
1	2.158	7.59
2	0.31	6.238
3	1.591	8.315
1	2.132	7.53
2	0.307	6.238
3	1.513	8.216
1	2.109	7.464
2	0.303	6.238
3	1.434	8.115
1	2.088	7.398
2	0.302	6.239
3	1.352	7.983
1	2.066	7.33
2	0.3	6.239
3	1.289	7.865
1	2.045	7.258
2	0.298	6.238
3	1.233	7.739
1	2.03	7.187
2	0.294	6.237
3	1.19	7.624
1	2.025	7.118
2	0.293	6.237
3	1.151	7.506
1	2.021	7.044
2	0.292	6.238
3	1.12	7.388
1	2.018	6.967
2	0.295	6.238
3	1.094	7.265
1	2.015	6.886
2	0.297	6.238
3	1.07	7.14
1	2.019	6.798
2	0.297	6.236
3	1.051	7.017
1	2.024	6.706
2	0.292	6.235
3	1.036	6.899
1	2.032	6.612
2	0.292	6.237
3	1.026	6.778
1	2.041	6.517
2	0.293	6.238
3	1.021	6.652
1	2.05	6.42
2	0.294	6.24
3	1.018	6.526
1	2.059	6.321
2	0.294	6.24
3	1.018	6.401
1	2.069	6.222
2	0.292	6.242
3	1.022	6.276
1	2.076	6.124
2	0.287	6.244
3	1.027	6.157
1	2.079	6.027
2	0.284	6.245
3	1.033	6.037
1	2.088	5.926
2	0.282	6.246
3	1.045	5.92
2	0.28	6.247
3	1.061	5.808
1	2.096	5.82
1	2.102	5.715
2	0.279	6.247
3	1.078	5.698
1	2.108	5.607
2	0.277	6.249
3	1.098	5.598
1	2.113	5.499
2	0.275	6.249
3	1.114	5.495
1	2.119	5.394
2	0.271	6.252
3	1.131	5.395
1	2.118	5.342
2	0.266	6.254
3	1.141	5.296
1	2.107	5.247
2	0.273	6.258
3	1.153	5.196
1	2.104	5.145
2	0.275	6.259
3	1.165	5.094
1	2.1	5.048
2	0.268	6.268
3	1.175	4.996
1	2.099	4.944
2	0.275	6.272
3	1.186	4.893
1	2.099	4.842
2	0.276	6.273
3	1.196	4.791
1	2.099	4.741
2	0.276	6.274
3	1.205	4.692
1	2.098	4.638
2	0.276	6.273
3	1.217	4.594
1	2.102	4.536
2	0.276	6.272
3	1.228	4.492
1	2.108	4.44
2	0.278	6.273
3	1.238	4.394
1	2.114	4.342
2	0.281	6.274
3	1.248	4.299
1	2.123	4.247
3	1.256	4.205
2	0.28	6.277
2	0.279	6.278
3	1.263	4.108
1	2.131	4.155
1	2.142	4.067
2	0.277	6.278
3	1.275	4.01
1	2.153	3.985
2	0.274	6.28
3	1.299	3.916
1	2.161	3.905
2	0.275	6.282
3	1.324	3.82
1	2.17	3.835
2	0.277	6.284
3	1.359	3.725
1	2.178	3.77
3	1.398	3.63
2	0.277	6.284
1	2.188	3.711
3	1.438	3.537
2	0.272	6.284
1	2.189	3.654
2	0.27	6.285
3	1.482	3.452
1	2.19	3.597
2	0.269	6.285
3	1.527	3.372
1	2.19	3.543
2	0.272	6.284
3	1.574	3.3
1	2.186	3.495
2	0.274	6.284
3	1.62	3.234
1	2.183	3.452
3	1.667	3.175
2	0.274	6.284
1	2.18	3.413
2	0.275	6.284
3	1.712	3.125
1	2.172	3.38
2	0.279	6.284
3	1.752	3.079
2	0.282	6.283
3	1.791	3.039
1	2.163	3.351
1	2.151	3.33
2	0.284	6.281
3	1.832	3.007
1	2.139	3.315
2	0.286	6.28
3	1.872	2.981
1	2.124	3.306
2	0.288	6.279
3	1.914	2.959
1	2.109	3.302
2	0.291	6.277
3	1.957	2.942
1	2.094	3.302
2	0.295	6.276
3	1.999	2.933
1	2.08	3.31
2	0.295	6.276
3	2.041	2.933
1	2.067	3.321
2	0.299	6.269
3	2.087	2.94
1	2.057	3.341
3	2.128	2.956
2	0.298	6.272
1	2.044	3.365
2	0.296	6.275
3	2.169	2.976
1	2.031	3.393
2	0.295	6.277
3	2.21	3
1	2.026	3.427
3	2.249	3.031
2	0.293	6.28
1	2.019	3.466
2	0.291	6.281
3	2.287	3.066
1	2.015	3.507
2	0.29	6.279
3	2.325	3.104
1	2.015	3.557
2	0.289	6.277
3	2.364	3.146
1	2.015	3.609
3	2.405	3.189
2	0.291	6.276
1	2.018	3.664
2	0.293	6.275
3	2.446	3.236
1	2.022	3.722
3	2.483	3.29
2	0.295	6.274
1	2.032	3.782
2	0.298	6.272
3	2.513	3.347
1	2.043	3.842
2	0.3	6.271
3	2.543	3.403
1	2.056	3.899
2	0.297	6.269
3	2.569	3.463
1	2.073	3.959
2	0.297	6.269
3	2.591	3.527
2	0.295	6.271
1	2.088	4.013
3	2.614	3.591
1	2.12	4.07
2	0.294	6.271
3	2.639	3.654
1	2.154	4.132
2	0.294	6.272
3	2.667	3.716
1	2.195	4.192
2	0.29	6.271
3	2.695	3.776
1	2.242	4.25
2	0.287	6.269
3	2.724	3.832
1	2.294	4.308
2	0.287	6.268
3	2.758	3.887
1	2.351	4.37
2	0.288	6.267
3	2.798	3.937
1	2.418	4.431
3	2.848	3.988
2	0.288	6.266
1	2.488	4.489
2	0.287	6.266
3	2.9	4.036
1	2.564	4.548
3	2.952	4.081
2	0.29	6.263
2	0.294	6.261
1	2.644	4.604
3	3.013	4.125
1	2.724	4.659
2	0.295	6.259
3	3.072	4.166
1	2.802	4.712
2	0.294	6.26
3	3.135	4.209
1	2.884	4.764
3	3.2	4.25
2	0.293	6.258
1	2.884	4.764
2	0.293	6.258
3	3.2	4.25
1	2.884	4.764
2	0.293	6.258
3	3.2	4.25
1	3.067	4.874
2	0.301	6.251
3	3.33	4.333
1	3.146	4.933
2	0.303	6.247
3	3.414	4.38
1	3.23	4.988
2	0.306	6.242
3	3.497	4.429
1	3.318	5.04
2	0.31	6.237
3	3.582	4.478
1	3.402	5.093
2	0.315	6.235
3	3.671	4.536
1	3.484	5.146
2	0.316	6.237
3	3.759	4.59
1	3.568	5.195
2	0.317	6.238
3	3.836	4.654
1	3.644	5.246
2	0.315	6.238
3	3.92	4.717
1	3.717	5.297
3	4.001	4.783
2	0.314	6.238
1	3.787	5.346
3	4.083	4.853
2	0.315	6.238
2	0.314	6.238
1	3.849	5.398
3	4.158	4.929
1	3.914	5.453
3	4.233	5.013
2	0.313	6.239
1	3.977	5.512
3	4.301	5.1
2	0.312	6.241
1	4.036	5.567
3	4.366	5.186
2	0.311	6.24
1	4.094	5.628
3	4.429	5.27
2	0.311	6.239
1	4.147	5.691
2	0.313	6.237
3	4.489	5.355
1	4.197	5.757
2	0.313	6.237
3	4.544	5.443
1	4.241	5.826
2	0.318	6.238
3	4.598	5.531
1	4.288	5.897
3	4.651	5.619
2	0.322	6.24
1	4.333	5.974
2	0.322	6.24
3	4.7	5.715
1	4.373	6.052
2	0.322	6.24
3	4.743	5.807
1	4.411	6.134
2	0.322	6.24
3	4.78	5.9
1	4.442	6.219
2	0.322	6.24
3	4.817	5.992
1	4.468	6.305
3	4.853	6.09
2	0.318	6.243
1	4.488	6.387
3	4.879	6.194
2	0.314	6.245
1	4.507	6.475
2	0.312	6.246
3	4.907	6.298
1	4.528	6.559
3	4.93	6.403
2	0.314	6.245
1	4.543	6.647
2	0.315	6.246
3	4.951	6.51
1	4.542	6.686
2	0.315	6.245
3	4.953	6.558
1	4.542	6.725
2	0.316	6.244
3	4.953	6.558
1	4.546	6.806
3	4.963	6.667
2	0.315	6.243
1	4.565	6.882
3	4.969	6.772
2	0.315	6.245
1	4.576	6.961
3	4.975	6.88
2	0.314	6.247
1	4.577	7.041
2	0.312	6.248
3	4.979	6.985
1	4.574	7.117
2	0.31	6.248
3	4.971	7.092
1	4.567	7.196
3	4.962	7.2
2	0.31	6.25
1	4.554	7.272
2	0.31	6.249
3	4.961	7.299
1	4.541	7.348
3	4.947	7.406
2	0.31	6.248
1	4.529	7.419
2	0.31	6.246
3	4.934	7.514
1	4.517	7.491
3	4.921	7.62
2	0.311	6.246
1	4.493	7.558
3	4.894	7.746
2	0.311	6.246
1	4.462	7.626
3	4.859	7.834
2	0.312	6.245
1	4.43	7.692
2	0.313	6.245
3	4.824	7.922
1	4.402	7.757
2	0.313	6.246
3	4.789	8.013
1	4.366	7.818
2	0.313	6.245
3	4.752	8.106
1	4.327	7.875
2	0.312	6.247
3	4.713	8.2
1	4.29	7.929
2	0.311	6.247
3	4.668	8.287
1	4.25	7.98
2	0.307	6.247
3	4.619	8.368
1	4.2	8.022
2	0.306	6.244
3	4.565	8.445
1	4.143	8.054
2	0.305	6.244
3	4.502	8.512
1	4.08	8.082
2	0.304	6.245
3	4.438	8.584
1	4.01	8.103
2	0.304	6.244
3	4.372	8.651
1	3.94	8.119
2	0.304	6.243
3	4.297	8.716
1	3.866	8.133
2	0.304	6.244
3	4.219	8.774
1	3.796	8.146
2	0.304	6.245
3	4.14	8.824
1	3.726	8.157
2	0.303	6.244
3	4.054	8.865
1	3.651	8.169
2	0.301	6.243
3	3.959	8.903
1	3.575	8.169
3	3.861	8.935
2	0.304	6.241
1	3.496	8.17
3	3.752	8.964
2	0.303	6.243
1	3.411	8.17
2	0.302	6.245
3	3.686	8.955
1	3.326	8.168
2	0.303	6.246
3	3.574	8.969
1	3.241	8.16
2	0.303	6.244
3	3.461	8.977
1	3.155	8.147
3	3.343	8.977
2	0.304	6.242
1	3.155	8.147
2	0.304	6.242
3	3.343	8.977
1	3.155	8.147
2	0.304	6.242
3	3.343	8.977
1	2.98	8.122
2	0.306	6.242
3	3.108	8.994
1	2.885	8.094
3	2.98	8.976
2	0.308	6.242
1	2.789	8.062
3	2.852	8.942
2	0.309	6.242
1	2.694	8.03
2	0.31	6.242
3	2.718	8.902
1	2.598	7.994
2	0.31	6.243
3	2.583	8.854
1	2.512	7.955
2	0.31	6.241
3	2.459	8.771
1	2.432	7.909
3	2.336	8.718
2	0.311	6.24
1	2.352	7.863
3	2.214	8.66
2	0.314	6.241
1	2.28	7.806
2	0.317	6.238
3	2.089	8.586
1	2.213	7.75
2	0.32	6.238
3	1.967	8.507
1	2.146	7.691
3	1.842	8.422
2	0.319	6.239
1	2.085	7.623
3	1.722	8.336
2	0.317	6.241
1	2.016	7.557
2	0.326	6.243
3	1.608	8.249
1	1.956	7.495
3	1.5	8.164
2	0.334	6.245
1	1.903	7.431
3	1.401	8.073
2	0.315	6.243
1	1.856	7.368
3	1.306	7.979
2	0.311	6.245
1	1.812	7.305
3	1.213	7.878
2	0.305	6.245
1	1.77	7.241
2	0.302	6.247
3	1.128	7.773
1	1.732	7.175
2	0.3	6.245
3	1.044	7.665
1	1.695	7.105
3	0.965	7.552
2	0.299	6.243
1	1.664	7.033
2	0.299	6.242
3	0.906	7.448
1	1.637	6.96
3	0.851	7.334
2	0.298	6.243
1	1.616	6.892
2	0.295	6.244
3	0.804	7.218
1	1.598	6.817
2	0.293	6.24
3	0.768	7.097
1	1.588	6.74
2	0.293	6.239
3	0.737	6.973
1	1.584	6.661
2	0.29	6.241
3	0.713	6.849
1	1.579	6.581
2	0.287	6.243
3	0.694	6.728
1	1.581	6.5
3	0.681	6.605
2	0.285	6.243
1	1.593	6.462
3	0.695	6.548
2	0.283	6.246
1	1.608	6.424
2	0.281	6.249
3	0.714	6.491
1	1.622	6.348
3	0.716	6.37
2	0.279	6.248
1	1.643	6.274
3	0.725	6.253
2	0.277	6.248
1	1.666	6.2
2	0.274	6.249
3	0.743	6.138
1	1.69	6.127
2	0.272	6.249
3	0.769	6.02
1	1.714	6.054
3	0.8	5.906
2	0.271	6.247
1	1.742	5.983
2	0.269	6.248
3	0.844	5.798
1	1.769	5.914
2	0.266	6.251
3	0.894	5.689
1	1.804	5.845
2	0.263	6.25
3	0.949	5.584
1	1.826	5.785
2	0.261	6.251
3	1.014	5.487
1	1.857	5.724
3	1.079	5.39
2	0.258	6.253
1	1.895	5.667
2	0.261	6.253
3	1.149	5.298
1	1.928	5.616
2	0.261	6.252
3	1.222	5.207
1	1.979	5.56
2	0.251	6.249
3	1.299	5.121
1	2.03	5.509
2	0.245	6.248
3	1.381	5.036
1	2.085	5.461
3	1.461	4.954
2	0.264	6.251
2	0.269	6.249
3	1.544	4.875
1	2.139	5.412
1	2.193	5.365
2	0.273	6.249
3	1.632	4.8
1	2.254	5.318
2	0.276	6.249
3	1.724	4.73
1	2.319	5.276
2	0.277	6.249
3	1.825	4.665
1	2.383	5.236
3	1.929	4.606
2	0.279	6.251
1	2.445	5.198
2	0.281	6.254
3	2.021	4.55
1	2.508	5.164
2	0.285	6.254
3	2.12	4.503
1	2.572	5.135
3	2.22	4.46
2	0.287	6.254
2	0.288	6.257
1	2.637	5.114
3	2.321	4.423
1	2.702	5.095
2	0.287	6.259
3	2.426	4.393
1	2.769	5.08
2	0.289	6.257
3	2.528	4.367
2	0.289	6.257
1	2.837	5.067
3	2.629	4.344
1	2.902	5.061
2	0.291	6.258
3	2.732	4.329
1	2.967	5.059
2	0.294	6.256
3	2.839	4.315
1	3.028	5.063
2	0.295	6.252
3	2.943	4.31
1	3.081	5.076
2	0.297	6.253
3	3.049	4.311
1	3.144	5.086
2	0.298	6.253
3	3.156	4.317
1	3.208	5.094
2	0.299	6.254
3	3.265	4.331
1	3.276	5.103
3	3.371	4.354
2	0.299	6.255
1	3.346	5.118
2	0.3	6.255
3	3.474	4.383
1	3.417	5.135
2	0.301	6.254
3	3.572	4.416
1	3.485	5.158
3	3.672	4.457
2	0.301	6.252
1	3.548	5.185
3	3.766	4.501
2	0.304	6.252
1	3.611	5.216
2	0.305	6.252
3	3.855	4.55
1	3.669	5.252
2	0.306	6.251
3	3.941	4.605
1	3.721	5.291
2	0.306	6.25
3	4.013	4.675
1	3.771	5.335
2	0.308	6.25
3	4.096	4.738
1	3.813	5.382
2	0.31	6.25
3	4.173	4.81
1	3.859	5.43
2	0.31	6.251
3	4.245	4.887
1	3.901	5.479
2	0.311	6.249
3	4.312	4.979
1	3.94	5.53
2	0.309	6.25
3	4.379	5.065
1	3.979	5.586
2	0.309	6.25
3	4.379	5.065
1	4.018	5.646
2	0.309	6.25
3	4.379	5.065
2	0.311	6.251
3	4.379	5.065
1	4.05	5.706
1	4.081	5.774
2	0.312	6.252
3	4.552	5.292
1	4.108	5.84
2	0.31	6.252
3	4.602	5.403
1	4.131	5.908
2	0.308	6.251
3	4.651	5.518
1	4.152	5.98
2	0.309	6.252
3	4.694	5.631
2	0.31	6.25
1	4.173	6.055
3	4.736	5.75
1	4.188	6.13
3	4.772	5.866
2	0.312	6.248
1	4.198	6.209
2	0.312	6.25
3	4.805	5.988
1	4.207	6.292
3	4.837	6.112
2	0.314	6.249
1	4.216	6.37
3	4.866	6.238
2	0.314	6.248
1	4.224	6.447
2	0.314	6.247
3	4.889	6.371
1	4.231	6.523
3	4.913	6.565
2	0.314	6.247
1	4.239	6.588
3	4.932	6.759
2	0.312	6.246
1	4.235	6.662
2	0.313	6.244
3	4.945	6.949
1	4.229	6.742
2	0.315	6.243
3	4.952	7.103
1	4.217	6.818
2	0.315	6.243
3	4.934	7.253
1	4.198	6.89
3	4.92	7.394
2	0.316	6.242
1	4.173	6.96
2	0.317	6.243
3	4.9	7.526
1	4.147	7.026
2	0.318	6.244
3	4.865	7.649
1	4.115	7.084
2	0.315	6.243
3	4.832	7.771
1	4.081	7.141
2	0.313	6.243
3	4.794	7.891
1	4.041	7.194
2	0.313	6.244
3	4.75	8.008
1	4.002	7.242
2	0.311	6.244
3	4.71	8.106
1	3.964	7.289
3	4.649	8.214
2	0.311	6.245
1	3.925	7.336
2	0.31	6.247
3	4.58	8.307
1	3.879	7.379
2	0.309	6.247
3	4.504	8.393
1	3.834	7.419
3	4.426	8.461
2	0.308	6.248
1	3.787	7.456
3	4.336	8.533
2	0.309	6.247
1	3.741	7.49
2	0.311	6.248
3	4.267	8.533
1	3.69	7.519
2	0.314	6.248
3	4.199	8.529
1	3.639	7.546
3	4.134	8.521
2	0.312	6.249
1	3.585	7.564
2	0.311	6.247
3	4.042	8.561
1	3.533	7.58
2	0.312	6.246
3	3.944	8.593
1	3.482	7.591
2	0.31	6.247
3	3.843	8.618
1	3.427	7.591
3	3.739	8.637
2	0.306	6.243
1	3.372	7.588
3	3.631	8.649
2	0.303	6.243
1	3.317	7.579
2	0.298	6.242
3	3.521	8.653
1	3.263	7.562
3	3.413	8.645
2	0.293	6.238
1	3.209	7.539
2	0.29	6.236
3	3.299	8.631
1	3.156	7.513
2	0.288	6.236
3	3.184	8.608
1	3.112	7.48
2	0.286	6.234
3	3.07	8.569
1	3.06	7.445
3	2.954	8.467
2	0.285	6.233
1	3.013	7.409
2	0.286	6.233
3	2.834	8.358
1	2.966	7.37
2	0.285	6.233
3	2.715	8.245
1	2.926	7.322
2	0.284	6.232
3	2.597	8.154
1	2.883	7.277
2	0.284	6.23
3	2.498	8.062
1	2.841	7.23
2	0.282	6.231
3	2.397	7.969
1	2.805	7.181
2	0.281	6.233
3	2.3	7.879
1	2.773	7.128
2	0.28	6.232
3	2.214	7.788
1	2.746	7.075
3	2.129	7.691
2	0.28	6.23
1	2.721	7.019
3	2.049	7.589
2	0.281	6.23
1	2.699	6.963
2	0.282	6.23
3	1.975	7.483
2	0.284	6.228
3	1.908	7.374
1	2.677	6.903
1	2.654	6.839
2	0.283	6.224
3	1.848	7.26
1	2.634	6.773
2	0.285	6.221
3	1.795	7.148
1	2.617	6.706
2	0.285	6.22
3	1.746	7.034
1	2.601	6.637
2	0.284	6.22
3	1.704	6.922
1	2.588	6.569
2	0.283	6.224
3	1.671	6.81
1	2.574	6.497
2	0.283	6.224
3	1.644	6.699
1	2.574	6.497
2	0.283	6.224
3	1.644	6.699
1	2.554	6.38
2	0.281	6.223
3	1.599	6.529
1	2.549	6.3
2	0.281	6.223
3	1.582	6.416
1	2.546	6.217
2	0.281	6.225
3	1.567	6.306
1	2.545	6.132
2	0.283	6.225
3	1.557	6.194
1	2.547	6.047
3	1.55	6.087
2	0.286	6.227
1	2.549	5.961
2	0.289	6.226
3	1.547	5.982
1	2.551	5.874
2	0.292	6.229
3	1.546	5.881
2	0.298	6.232
3	1.543	5.782
1	2.553	5.787
1	2.552	5.702
2	0.299	6.236
3	1.538	5.681
1	2.55	5.619
3	1.536	5.583
2	0.301	6.238
1	2.536	5.541
2	0.301	6.242
3	1.535	5.49
1	2.532	5.459
2	0.301	6.244
3	1.537	5.398
1	2.53	5.377
2	0.301	6.247
3	1.542	5.308
1	2.526	5.293
2	0.3	6.25
3	1.545	5.219
1	2.514	5.209
2	0.299	6.253
3	1.547	5.133
1	2.51	5.122
2	0.3	6.256
3	1.55	5.047
1	2.509	5.036
2	0.3	6.256
3	1.55	4.96
1	2.502	4.949
2	0.298	6.257
3	1.548	4.873
1	2.495	4.863
2	0.296	6.26
3	1.546	4.786
1	2.488	4.779
2	0.295	6.263
3	1.541	4.702
1	2.48	4.694
2	0.293	6.266
3	1.535	4.618
1	2.48	4.694
2	0.293	6.266
3	1.535	4.618
1	2.478	4.563
3	1.529	4.484
2	0.288	6.273
1	2.475	4.479
3	1.526	4.393
2	0.283	6.279
1	2.467	4.396
3	1.521	4.306
2	0.278	6.286
1	2.46	4.315
3	1.52	4.22
2	0.274	6.289
1	2.453	4.236
3	1.519	4.133
2	0.27	6.292
1	2.449	4.154
2	0.266	6.291
3	1.522	4.046
1	2.446	4.073
3	1.524	3.959
2	0.261	6.294
1	2.45	4.04
2	0.261	6.295
3	1.532	3.915
1	2.45	3.969
2	0.258	6.297
3	1.539	3.831
1	2.45	3.9
3	1.549	3.75
2	0.256	6.297
1	2.45	3.836
2	0.253	6.298
3	1.562	3.666
1	2.449	3.778
2	0.25	6.3
3	1.574	3.586
1	2.45	3.724
2	0.246	6.302
3	1.587	3.504
1	2.446	3.67
2	0.242	6.305
3	1.606	3.421
1	2.441	3.62
2	0.244	6.305
3	1.636	3.336
1	2.435	3.575
2	0.245	6.303
3	1.669	3.257
1	2.426	3.529
3	1.71	3.185
2	0.245	6.302
1	2.41	3.486
2	0.245	6.302
3	1.75	3.12
1	2.397	3.446
2	0.245	6.302
3	1.791	3.063
1	2.382	3.409
2	0.246	6.304
3	1.829	3.012
2	0.247	6.304
1	2.356	3.377
3	1.865	2.967
1	2.331	3.35
2	0.25	6.301
3	1.903	2.928
1	2.307	3.326
2	0.25	6.299
3	1.937	2.897
1	2.278	3.308
2	0.25	6.299
3	1.97	2.874
1	2.25	3.293
2	0.252	6.298
3	2.006	2.854
1	2.223	3.283
2	0.255	6.296
3	2.04	2.84
1	2.196	3.275
2	0.259	6.293
3	2.072	2.83
1	2.169	3.272
2	0.26	6.291
3	2.104	2.828
1	2.139	3.274
3	2.135	2.83
2	0.26	6.291
1	2.119	3.289
3	2.144	2.86
2	0.261	6.292
1	2.089	3.302
3	2.176	2.878
2	0.262	6.288
1	2.063	3.323
2	0.263	6.285
3	2.21	2.904
1	2.04	3.347
2	0.266	6.282
3	2.244	2.933
1	2.017	3.375
2	0.266	6.282
3	2.278	2.966
1	1.999	3.409
2	0.275	6.279
3	2.312	3.001
1	1.979	3.449
2	0.28	6.276
3	2.343	3.043
1	1.959	3.495
3	2.374	3.088
2	0.285	6.27
1	1.936	3.545
2	0.286	6.266
3	2.405	3.137
1	1.916	3.602
2	0.289	6.264
3	2.438	3.188
1	1.9	3.661
2	0.289	6.262
3	2.47	3.243
1	1.888	3.719
2	0.29	6.263
3	2.502	3.306
1	1.877	3.777
3	2.534	3.369
2	0.293	6.261
1	1.866	3.837
2	0.296	6.26
3	2.569	3.437
1	1.859	3.899
2	0.299	6.257
3	2.6	3.51
1	1.861	3.961
2	0.297	6.26
3	2.625	3.589
1	1.865	4.022
3	2.65	3.668
2	0.297	6.26
1	1.876	4.091
2	0.298	6.26
3	2.674	3.748
1	1.897	4.162
2	0.299	6.258
3	2.703	3.827
1	1.919	4.235
2	0.301	6.259
3	2.734	3.903
1	1.944	4.309
2	0.302	6.256
3	2.764	3.977
1	1.986	4.384
3	2.797	4.051
2	0.304	6.254
1	2.028	4.461
2	0.305	6.253
3	2.836	4.124
1	2.07	4.541
2	0.306	6.253
3	2.879	4.195
1	2.118	4.62
2	0.305	6.251
3	2.924	4.263
1	2.17	4.7
3	2.973	4.331
2	0.305	6.25
1	2.223	4.781
2	0.305	6.251
3	3.028	4.402
1	2.281	4.867
2	0.305	6.252
3	3.089	4.474
1	2.342	4.951
2	0.309	6.25
3	3.153	4.546
1	2.405	5.032
2	0.312	6.249
3	3.222	4.62
1	2.469	5.115
2	0.315	6.246
3	3.285	4.693
1	2.533	5.194
2	0.319	6.246
3	3.351	4.767
1	2.595	5.269
2	0.324	6.244
3	3.416	4.84
1	2.656	5.346
3	3.48	4.915
2	0.322	6.243
1	2.718	5.425
2	0.321	6.244
3	3.545	4.994
1	2.775	5.502
2	0.32	6.245
3	3.611	5.076
1	2.83	5.58
2	0.319	6.244
3	3.677	5.155
1	2.886	5.657
3	3.747	5.239
2	0.318	6.247
1	2.941	5.732
2	0.318	6.248
3	3.813	5.325
1	2.995	5.803
2	0.316	6.248
3	3.874	5.415
1	3.043	5.874
2	0.316	6.248
3	3.936	5.507
1	3.088	5.945
2	0.315	6.245
3	3.994	5.6
1	3.088	5.945
2	0.315	6.245
3	3.994	5.6
1	3.16	6.052
2	0.315	6.244
3	4.078	5.756
1	3.204	6.122
2	0.315	6.244
3	4.123	5.868
1	3.238	6.191
2	0.316	6.242
3	4.16	5.979
1	3.271	6.26
2	0.315	6.243
3	4.189	6.092
1	3.298	6.322
2	0.315	6.243
3	4.214	6.203
1	3.322	6.381
2	0.314	6.243
3	4.232	6.31
1	3.343	6.44
3	4.243	6.419
2	0.314	6.243
1	3.356	6.495
2	0.314	6.245
3	4.245	6.526
1	3.357	6.546
2	0.313	6.246
3	4.241	6.631
1	3.357	6.594
2	0.312	6.247
3	4.226	6.737
1	3.355	6.641
3	4.203	6.842
2	0.311	6.248
1	3.346	6.686
2	0.311	6.249
3	4.176	6.945
1	3.333	6.731
3	4.137	7.043
2	0.31	6.25
1	3.318	6.775
2	0.309	6.25
3	4.088	7.135
1	3.299	6.817
2	0.308	6.25
3	4.029	7.219
1	3.274	6.855
2	0.307	6.25
3	3.964	7.295
1	3.243	6.891
2	0.305	6.249
3	3.886	7.365
1	3.207	6.92
2	0.304	6.248
3	3.806	7.431
1	3.167	6.945
3	3.718	7.487
2	0.301	6.245
1	3.122	6.969
3	3.621	7.543
2	0.295	6.244
1	3.076	6.986
3	3.523	7.592
2	0.291	6.241
1	3.024	6.996
2	0.273	6.236
3	3.423	7.635
1	2.969	7.003
2	0.255	6.229
3	3.315	7.672
1	2.913	7.002
2	0.238	6.227
3	3.204	7.707
1	2.852	6.998
2	0.231	6.226
3	3.079	7.729
